plot,subplot,datasheet_number,subplot_size,individual_number,species_raw,genus,species,usda_code,growthform,bole_total,bole_n,arm_total,arm_n,measurement_variable,measurement,units,status,total_minishrub,notes,unknown_status,scientific_name_clean,measurement_variable_clean
RR_02,4,3,NA,3D,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,10,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxDbase
RR_02,4,3,NA,3D,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,8,cm,alive,NA,NA,NA,Cylindropuntia versicolor,max90Dbase
RR_02,4,3,NA,3D,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,153,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxD
RR_02,4,3,NA,3D,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,111,cm,alive,NA,NA,NA,Cylindropuntia versicolor,max90D
RR_03,whole plot,7,NA,6D,DAAL,NA,NA,NA,NA,NA,NA,NA,NA,Height,125,cm,alive,49,NA,NA,Dalea albiflora,Height
RR_03,whole plot,7,NA,6D,DAAL,NA,NA,NA,NA,NA,NA,NA,NA,crownD,200,cm,alive,49,NA,NA,Dalea albiflora,maxD
RR_03,whole plot,7,NA,6D,DAAL,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,153,cm,alive,49,NA,NA,Dalea albiflora,max90D
RR_03,whole plot,7,NA,6D,DAAL,NA,NA,NA,NA,NA,NA,NA,NA,dbh,0.1,cm,alive,49,NA,NA,Dalea albiflora,dbh
RR_03,whole plot,7,NA,6D,DAAL,NA,NA,NA,NA,NA,NA,NA,NA,ddh,3,cm,alive,49,NA,NA,Dalea albiflora,ddh
RR_03,whole plot,7,NA,7D,DAAL,NA,NA,NA,NA,NA,NA,NA,NA,Height,70,cm,alive,49,NA,NA,Dalea albiflora,Height
RR_03,whole plot,7,NA,7D,DAAL,NA,NA,NA,NA,NA,NA,NA,NA,crownD,113,cm,alive,49,NA,NA,Dalea albiflora,maxD
RR_03,whole plot,7,NA,7D,DAAL,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,123,cm,alive,49,NA,NA,Dalea albiflora,max90D
RR_03,whole plot,7,NA,7D,DAAL,NA,NA,NA,NA,NA,NA,NA,NA,dbh,0.1,cm,alive,49,NA,NA,Dalea albiflora,dbh
RR_03,whole plot,7,NA,7D,DAAL,NA,NA,NA,NA,NA,NA,NA,NA,ddh,1.5,cm,alive,49,NA,NA,Dalea albiflora,ddh
RR_03,whole plot,7,NA,8D,DAAL,NA,NA,NA,NA,NA,NA,NA,NA,Height,109,cm,alive,49,NA,NA,Dalea albiflora,Height
RR_03,whole plot,7,NA,8D,DAAL,NA,NA,NA,NA,NA,NA,NA,NA,crownD,89,cm,alive,49,NA,NA,Dalea albiflora,maxD
RR_03,whole plot,7,NA,8D,DAAL,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,70,cm,alive,49,NA,NA,Dalea albiflora,max90D
RR_03,whole plot,7,NA,8D,DAAL,NA,NA,NA,NA,NA,NA,NA,NA,ddh,2,cm,alive,49,NA,NA,Dalea albiflora,ddh
RR_03,whole plot,3,NA,1A,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,7,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,2A,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,6,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,3A,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,9,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,4A,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,48,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,5A,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,8,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,6A,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,27,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,7A,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,8,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,8A,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,7,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,9A,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,230,cm,alive,NA,NA,NA,Prosopis velutina,Height
RR_03,whole plot,3,NA,9A,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,410,cm,alive,NA,NA,NA,Prosopis velutina,maxD
RR_03,whole plot,3,NA,9A,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,395,cm,alive,NA,NA,NA,Prosopis velutina,max90D
RR_03,whole plot,3,NA,9A,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,ddh,36.7,cm,alive,NA,NA,NA,Prosopis velutina,ddh
RR_03,whole plot,3,NA,9A,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,dbh,3.5,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_03,whole plot,3,NA,10A,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,65,cm,alive,NA,NA,NA,Cylindropuntia versicolor,Height
RR_03,whole plot,3,NA,10A,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,MeasurementHeight,43,cm,alive,NA,NA,NA,Cylindropuntia versicolor,MeasurementHeight
RR_03,whole plot,3,NA,10A,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,14,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxD
RR_03,whole plot,3,NA,10A,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,13,cm,alive,NA,NA,NA,Cylindropuntia versicolor,max90D
RR_03,whole plot,3,NA,1B,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,240,cm,alive,NA,NA,NA,Prosopis velutina,Height
RR_03,whole plot,3,NA,1B,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,390,cm,alive,NA,NA,NA,Prosopis velutina,maxD
RR_03,whole plot,3,NA,1B,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,305,cm,alive,NA,NA,NA,Prosopis velutina,max90D
RR_03,whole plot,3,NA,1B,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,ddh,15.8,cm,alive,NA,NA,NA,Prosopis velutina,ddh
RR_03,whole plot,3,NA,1B,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,dbh,2.1,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_03,whole plot,3,NA,2B,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,6,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,3B,DAWH,NA,NA,NA,NA,NA,NA,NA,NA,Height,55,cm,alive,NA,NA,NA,Dasylirion wheeleri,Height
RR_03,whole plot,3,NA,3B,DAWH,NA,NA,NA,NA,NA,NA,NA,NA,crownD,100,cm,alive,NA,NA,NA,Dasylirion wheeleri,maxD
RR_03,whole plot,3,NA,3B,DAWH,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,50,cm,alive,NA,NA,NA,Dasylirion wheeleri,max90D
RR_03,whole plot,3,NA,4B,DAWH,NA,NA,NA,NA,NA,NA,NA,NA,Height,90,cm,alive,NA,NA,NA,Dasylirion wheeleri,Height
RR_03,whole plot,3,NA,4B,DAWH,NA,NA,NA,NA,NA,NA,NA,NA,crownD,132,cm,alive,NA,NA,NA,Dasylirion wheeleri,maxD
RR_03,whole plot,3,NA,4B,DAWH,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,152,cm,alive,NA,NA,NA,Dasylirion wheeleri,max90D
RR_03,whole plot,3,NA,5B,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,10,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,6B,DAWH,NA,NA,NA,NA,NA,NA,NA,NA,Height,30,cm,dead,NA,NA,NA,Dasylirion wheeleri,Height
RR_03,whole plot,3,NA,6B,DAWH,NA,NA,NA,NA,NA,NA,NA,NA,crownD,161,cm,dead,NA,NA,NA,Dasylirion wheeleri,maxD
RR_03,whole plot,3,NA,6B,DAWH,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,131,cm,dead,NA,NA,NA,Dasylirion wheeleri,max90D
RR_03,whole plot,3,NA,7B,FEWI,NA,NA,NA,NA,NA,NA,NA,NA,Height,65,cm,alive,NA,NA,NA,Ferocactus wislizeni,Height
RR_03,whole plot,3,NA,7B,FEWI,NA,NA,NA,NA,NA,NA,NA,NA,crownD,39,cm,alive,NA,NA,NA,Ferocactus wislizeni,maxD
RR_03,whole plot,3,NA,7B,FEWI,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,39,cm,alive,NA,NA,NA,Ferocactus wislizeni,max90D
RR_03,whole plot,3,NA,8B,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,2,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,9B,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,6,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,10B,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,26,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,1C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,350,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_03,whole plot,3,NA,1C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,14,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_03,whole plot,3,NA,1C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,11,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_03,whole plot,3,NA,1C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,5,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_03,whole plot,3,NA,2C,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,8,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,3C,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,281,cm,alive,NA,NA,NA,Prosopis velutina,Height
RR_03,whole plot,3,NA,3C,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,410,cm,alive,NA,NA,NA,Prosopis velutina,maxD
RR_03,whole plot,3,NA,3C,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,322,cm,alive,NA,NA,NA,Prosopis velutina,max90D
RR_03,whole plot,3,NA,3C,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,ddh,20,cm,alive,NA,NA,NA,Prosopis velutina,ddh
RR_03,whole plot,3,NA,3C,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,dbh,5.2,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_03,whole plot,3,NA,4C,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,2,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,5C,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,28,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_03,whole plot,3,NA,6C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,129,cm,dead,NA,NA,NA,Cylindropuntia versicolor,Height
RR_03,whole plot,3,NA,6C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,147,cm,dead,NA,NA,NA,Cylindropuntia versicolor,maxD
RR_03,whole plot,3,NA,6C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,90,cm,dead,NA,NA,NA,Cylindropuntia versicolor,max90D
RR_03,whole plot,3,NA,6C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,ddh,11,cm,dead,NA,NA,NA,Cylindropuntia versicolor,ddh
RR_03,whole plot,3,NA,7C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,295,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_03,whole plot,3,NA,7C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,20,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_03,whole plot,3,NA,7C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,13,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_03,whole plot,3,NA,7C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,5,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_03,whole plot,3,NA,8C,PRVE,NA,NA,NA,NA,2,NA,NA,NA,Height,190,cm,alive,NA,NA,NA,Prosopis velutina,Height
RR_03,whole plot,3,NA,8C,PRVE,NA,NA,NA,NA,2,NA,NA,NA,crownD,290,cm,alive,NA,NA,NA,Prosopis velutina,maxD
RR_03,whole plot,3,NA,8C,PRVE,NA,NA,NA,NA,2,NA,NA,NA,crown90D,190,cm,alive,NA,NA,NA,Prosopis velutina,max90D
RR_03,whole plot,3,NA,8C,PRVE,NA,NA,NA,NA,2,1,NA,NA,ddh,7,cm,alive,NA,NA,NA,Prosopis velutina,ddh
RR_03,whole plot,3,NA,8C,PRVE,NA,NA,NA,NA,2,1,NA,NA,dbh,1.3,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_03,whole plot,3,NA,8C,PRVE,NA,NA,NA,NA,2,2,NA,NA,ddh,4.9,cm,alive,NA,NA,NA,Prosopis velutina,ddh
RR_03,whole plot,3,NA,8C,PRVE,NA,NA,NA,NA,2,2,NA,NA,dbh,1,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_03,whole plot,3,NA,9C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,231,cm,dead,NA,NA,NA,Cylindropuntia versicolor,Height
RR_03,whole plot,3,NA,9C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,268,cm,dead,NA,NA,NA,Cylindropuntia versicolor,maxD
RR_03,whole plot,3,NA,9C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,230,cm,dead,NA,NA,NA,Cylindropuntia versicolor,max90D
RR_03,whole plot,3,NA,9C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,ddh,13.5,cm,dead,NA,NA,NA,Cylindropuntia versicolor,ddh
RR_03,whole plot,3,NA,10C,DAWH,NA,NA,NA,NA,NA,NA,NA,NA,Height,118,cm,alive,NA,NA,NA,Dasylirion wheeleri,Height
RR_03,whole plot,3,NA,10C,DAWH,NA,NA,NA,NA,NA,NA,NA,NA,crownD,170,cm,alive,NA,NA,NA,Dasylirion wheeleri,maxD
RR_03,whole plot,3,NA,10C,DAWH,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,156,cm,alive,NA,NA,NA,Dasylirion wheeleri,max90D
RR_03,whole plot,3,NA,1D,DAWH,NA,NA,NA,NA,NA,NA,NA,NA,Height,118,cm,alive,NA,NA,NA,Dasylirion wheeleri,Height
RR_03,whole plot,3,NA,1D,DAWH,NA,NA,NA,NA,NA,NA,NA,NA,crownD,140,cm,alive,NA,NA,NA,Dasylirion wheeleri,maxD
RR_03,whole plot,3,NA,1D,DAWH,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,135,cm,alive,NA,NA,NA,Dasylirion wheeleri,max90D
RR_04,whole plot,1,NA,1,CAGI,NA,NA,NA,NA,NA,NA,NA,NA,Height,197,cm,alive,NA,NA,NA,Carnegiea gigantea,Height
RR_04,whole plot,1,NA,1,CAGI,NA,NA,NA,NA,NA,NA,NA,NA,ddh,17,cm,alive,NA,NA,NA,Carnegiea gigantea,ddh
RR_04,whole plot,1,NA,2,CAGI,NA,NA,NA,NA,NA,NA,NA,NA,distance,3.8,m,alive,NA,NA,NA,Carnegiea gigantea,Distance
RR_04,whole plot,1,NA,2,CAGI,NA,NA,NA,NA,NA,NA,NA,NA,ddh,28,cm,alive,NA,NA,NA,Carnegiea gigantea,ddh
RR_04,whole plot,1,NA,2,CAGI,NA,NA,NA,NA,NA,NA,NA,NA,AlphaUp,33.5,NA,alive,NA,NA,NA,Carnegiea gigantea,AlphaUp
RR_04,whole plot,1,NA,2,CAGI,NA,NA,NA,NA,NA,NA,NA,NA,AlphaDown,28.5,NA,alive,NA,NA,NA,Carnegiea gigantea,AlphaDown
RR_04,whole plot,1,NA,2,CAGI,NA,NA,NA,NA,NA,NA,NA,NA,Height,458,cm,alive,NA,NA,NA,Carnegiea gigantea,Height
RR_04,whole plot,7,NA,1,Thornless Acacia,NA,NA,NA,NA,NA,NA,NA,NA,Height,142,cm,alive,99,NA,NA,Acacia sp. (unarmed),Height
RR_04,whole plot,7,NA,1,Thornless Acacia,NA,NA,NA,NA,NA,NA,NA,NA,crownD,254,cm,alive,99,NA,NA,Acacia sp. (unarmed),maxD
RR_04,whole plot,7,NA,1,Thornless Acacia,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,165,cm,alive,99,NA,NA,Acacia sp. (unarmed),max90D
RR_04,whole plot,7,NA,1,Thornless Acacia,NA,NA,NA,NA,NA,NA,NA,NA,dbh,0.25,cm,alive,99,NA,NA,Acacia sp. (unarmed),dbh
RR_04,whole plot,7,NA,1,Thornless Acacia,NA,NA,NA,NA,NA,NA,NA,NA,ddh,2,cm,alive,99,NA,NA,Acacia sp. (unarmed),ddh
RR_04,whole plot,7,NA,2,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,Height,52,cm,alive,99,NA,NA,Encelia farinosa,Height
RR_04,whole plot,7,NA,2,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,crownD,139,cm,alive,99,NA,NA,Encelia farinosa,maxD
RR_04,whole plot,7,NA,2,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,92,cm,alive,99,NA,NA,Encelia farinosa,max90D
RR_04,whole plot,7,NA,2,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,dbh,0.1,cm,alive,99,NA,NA,Encelia farinosa,dbh
RR_04,whole plot,7,NA,2,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,ddh,2,cm,alive,99,NA,NA,Encelia farinosa,ddh
RR_04,whole plot,7,NA,3,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,Height,76,cm,alive,99,NA,NA,Encelia farinosa,Height
RR_04,whole plot,7,NA,3,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,crownD,105,cm,alive,99,NA,NA,Encelia farinosa,maxD
RR_04,whole plot,7,NA,3,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,103,cm,alive,99,NA,NA,Encelia farinosa,max90D
RR_04,whole plot,7,NA,3,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,dbh,0.1,cm,alive,99,NA,NA,Encelia farinosa,dbh
RR_04,whole plot,7,NA,3,Encilia farinosa,NA,NA,NA,NA,NA,NA,NA,NA,ddh,1.5,cm,alive,99,NA,NA,Encelia farinosa,ddh
RR_04,1,3,25,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,5,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,1,3,25,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,32,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,1,3,25,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,17,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,1,3,25,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,64,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,1,3,25,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,7,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,1,3,25,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,15,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,1,3,25,7,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,MaxHeight,157,cm,dead,NA,NA,NA,Prosopis velutina,Height
RR_04,1,3,25,7,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,153,cm,dead,NA,NA,NA,Prosopis velutina,maxD
RR_04,1,3,25,7,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,130,cm,dead,NA,NA,NA,Prosopis velutina,max90D
RR_04,1,3,25,7,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,ddh,14.5,cm,dead,NA,NA,NA,Prosopis velutina,ddh
RR_04,1,3,25,7,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,dbh,3.75,cm,dead,NA,NA,NA,Prosopis velutina,dbh
RR_04,2,3,25,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,25,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,2,3,25,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,7,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,2,3,25,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,5,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,2,3,25,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,3,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,2,3,25,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,28,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,3,3,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,MaxHeight,364,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_04,3,3,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,14,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_04,3,3,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,10,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_04,3,3,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,6,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_04,3,3,25,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,5,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,3,3,25,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,8,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,3,3,25,4,FEWI,NA,NA,NA,NA,NA,NA,NA,NA,MaxHeight,40,cm,alive,NA,NA,NA,Ferocactus wislizeni,Height
RR_04,3,3,25,4,FEWI,NA,NA,NA,NA,NA,NA,NA,NA,MaxDiameter,40,cm,alive,NA,NA,NA,Ferocactus wislizeni,maxD
RR_04,3,3,25,4,FEWI,NA,NA,NA,NA,NA,NA,NA,NA,90maxD,42,cm,alive,NA,NA,NA,Ferocactus wislizeni,max90D
RR_04,3,3,25,5,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,MaxHeight,265,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_04,3,3,25,5,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,17,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_04,3,3,25,5,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,14,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_04,3,3,25,5,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,8,cm,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_04,3,3,25,9,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,180,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_04,3,3,25,9,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,5,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_04,3,3,25,9,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,4,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_04,3,3,25,9,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,4,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_04,3,3,25,10,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,crownD,248,cm,alive,NA,NA,NA,Lycium sp. (2),maxD
RR_04,3,3,25,10,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,231,cm,alive,NA,NA,NA,Lycium sp. (2),max90D
RR_04,3,3,25,10,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,ddh,4,cm,alive,NA,NA,NA,Lycium sp. (2),ddh
RR_04,3,3,25,10,Lycium sp 2,NA,NA,NA,NA,NA,NA,NA,NA,dbh,1.1,cm,alive,NA,NA,NA,Lycium sp. (2),dbh
RR_04,4,3,25,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,67,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,4,3,25,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,18,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,4,3,25,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,3,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_04,4,3,25,4,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,290,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_04,4,3,25,4,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,9,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_04,4,3,25,4,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,7,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_04,4,3,25,4,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,7,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_04,5,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,317,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_04,5,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,17,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_04,5,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,9,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_04,5,4,25,1,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,8,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_04,6,4,25,1,CAGI,NA,NA,NA,NA,NA,NA,NA,NA,Height,53,cm,alive,NA,NA,NA,Carnegiea gigantea,Height
RR_04,6,4,25,1,CAGI,NA,NA,NA,NA,NA,NA,NA,NA,ddh,4,cm,alive,NA,NA,NA,Carnegiea gigantea,ddh
RR_04,7,4,25,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,98,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
